,Sentence #,Word,Tag
19645,1648,yes,O
19646,1648,the,O
19647,1648,place,B
19648,1648,is,O
19649,1648,classy,O
19650,1648,and,O
19651,1648,beautiful,O
19652,1648,but,O
19653,1648,they,O
19654,1648,most,O
19655,1648,certainly,O
19656,1648,target,O
19657,1648,the,O
19658,1648,uber,O
19659,1648,whealthy,O
19660,1648,not,O
19661,1648,the,O
19662,1648,common,O
19663,1648,joe,O
19664,1648,that,O
19665,1648,wants,O
19666,1648,to,O
19667,1648,go,O
19668,1648,all,O
19669,1648,out,O
19670,1648,every,O
19671,1648,once,O
19672,1648,in,O
19673,1648,a,B
19674,1648,while,O
19675,1649,500,O
19676,1649,included,O
19677,1650,drinks,O
19678,1650,2,O
19679,1650,glasses,O
19680,1650,of,O
19681,1650,dom,O
19682,1650,perignon,O
19683,1650,at,O
19684,1650,35,O
19685,1650,each,O
19686,1651,starters,O
19687,1651,kobe,O
19688,1651,beef,O
19689,1651,sashimi,O
19690,1652,which,O
19691,1652,of,O
19692,1652,course,O
19693,1652,is,O
19694,1652,not,O
19695,1652,real,O
19696,1652,kobe,O
19697,1652,but,O
19698,1652,wagyu,O
19699,1652,beef,O
19700,1653,surprised,O
19701,1653,that,O
19702,1653,a,O
19703,1653,place,O
19704,1653,of,O
19705,1653,this,O
19706,1653,caliber,O
19707,1653,would,O
19708,1653,advertise,O
19709,1653,it,O
19710,1653,as,O
19711,1653,kobe,O
19712,1654,a,O
19713,1654,beef,O
19714,1654,consomme,O
19715,1655,entrees,O
19716,1655,vanison,O
19717,1655,steak,O
19718,1655,and,O
19719,1655,bison,O
19720,1655,steak,O
19721,1656,vanison,B
19722,1656,was,O
19723,1656,good,O
19724,1656,but,O
19725,1656,not,O
19726,1656,amazing,O
19727,1657,bison,B
19728,1657,was,O
19729,1657,quite,O
19730,1657,excellent,O
19731,1657,however,O
19732,1658,dessert,B
19733,1658,pure,O
19734,1658,disaster,O
19735,1659,just,O
19736,1659,not,O
19737,1659,good,O
19738,1659,at,O
19739,1659,all,O
19740,1660,some,O
19741,1660,pineapple,O
19742,1660,covered,O
19743,1660,in,O
19744,1660,a,O
19745,1660,glaze,O
19746,1660,of,O
19747,1660,some,O
19748,1660,kind,O
19749,1660,and,O
19750,1660,some,O
19751,1660,pear,O
19752,1660,tart,O
19753,1660,thing,O
19754,1660,not,O
19755,1660,impressive,O
19756,1660,at,O
19757,1660,all,O
19758,1661,i,O
19759,1661,read,O
19760,1661,reviews,O
19761,1661,that,O
19762,1661,called,O
19763,1661,the,O
19764,1661,restaurant,B
19765,1661,too,O
19766,1661,expensive,O
19767,1661,and,O
19768,1661,i,O
19769,1661,thought,O
19770,1661,to,O
19771,1661,myself,O
19772,1661,but,O
19773,1661,may,O
19774,1661,be,O
19775,1661,it,O
19776,1661,is,O
19777,1661,worth,O
19778,1661,it,O
19779,1662,i,O
19780,1662,was,O
19781,1662,wrong,O
19782,1663,the,B
19783,1663,four,I
19784,1663,seasons,I
19785,1663,has,O
19786,1663,history,O
19787,1663,and,O
19788,1663,it,O
19789,1663,is,O
19790,1663,a,B
19791,1663,sort,O
19792,1663,of,O
19793,1663,landmark,O
19794,1663,of,O
19795,1663,new,O
19796,1663,york,O
19797,1663,city,O
19798,1663,restaurants,O
19799,1663,but,O
19800,1663,trust,O
19801,1663,me,O
19802,1663,they,O
19803,1663,will,O
19804,1663,charge,O
19805,1663,you,O
19806,1663,through,O
19807,1663,the,O
19808,1663,nose,O
19809,1663,just,O
19810,1663,so,B
19811,1663,that,O
19812,1663,you,O
19813,1663,can,O
19814,1663,say,O
19815,1663,ive,O
19816,1663,been,O
19817,1663,to,O
19818,1663,the,O
19819,1663,four,O
19820,1663,seasons,O
19821,1663,restaurant,O
19822,1664,i,O
19823,1664,wanted,O
19824,1664,to,O
19825,1664,go,O
19826,1664,there,O
19827,1664,to,O
19828,1664,see,O
19829,1664,if,O
19830,1664,it,O
19831,1664,was,O
19832,1664,worth,O
19833,1664,it,O
19834,1664,and,O
19835,1664,sadly,O
19836,1664,curiousity,O
19837,1664,got,O
19838,1664,the,O
19839,1664,best,O
19840,1664,of,O
19841,1664,me,O
19842,1664,and,O
19843,1664,i,O
19844,1664,paid,O
19845,1664,dearly,O
19846,1664,for,O
19847,1664,it,O
19848,1665,all,O
19849,1665,in,O
19850,1665,all,O
19851,1665,the,O
19852,1665,food,B
19853,1665,was,O
19854,1665,great,O
19855,1665,except,O
19856,1665,for,O
19857,1665,the,O
19858,1665,dessserts,B
19859,1666,the,O
19860,1666,environment,I
19861,1666,is,O
19862,1666,very,O
19863,1666,upscale,O
19864,1666,and,O
19865,1666,you,O
19866,1666,will,O
19867,1666,see,O
19868,1666,a,O
19869,1666,lot,O
19870,1666,of,O
19871,1666,rich,O
19872,1666,guys,O
19873,1666,with,O
19874,1666,trophy,O
19875,1666,wives,O
19876,1666,or,O
19877,1666,just,O
19878,1666,highly,O
19879,1666,paid,O
19880,1666,escorts,O
19881,1667,if,O
19882,1667,you,O
19883,1667,are,O
19884,1667,going,O
19885,1667,for,O
19886,1667,the,O
19887,1667,food,B
19888,1667,it,O
19889,1667,will,O
19890,1667,not,O
19891,1667,be,O
19892,1667,worth,O
19893,1667,it,O
19894,1668,yes,O
19895,1668,it,O
19896,1668,is,O
19897,1668,good,O
19898,1668,but,O
19899,1668,ive,O
19900,1668,had,O
19901,1668,better,O
19902,1668,for,O
19903,1668,cheaper,O
19904,1669,you,O
19905,1669,would,O
19906,1669,think,O
19907,1669,they,O
19908,1669,would,O
19909,1669,make,O
19910,1669,up,O
19911,1669,for,O
19912,1669,it,O
19913,1669,with,O
19914,1669,service,B
19915,1669,sadly,O
19916,1669,no,O
19917,1670,service,B
19918,1670,was,O
19919,1670,just,O
19920,1670,ok,O
19921,1670,it,O
19922,1670,is,O
19923,1670,not,O
19924,1670,what,O
19925,1670,youd,O
19926,1670,expect,O
19927,1670,for,O
19928,1670,500,O
19929,1671,terrible,O
19930,1671,waste,O
19931,1671,of,O
19932,1671,money,O
19933,1671,scammers,O
19934,1672,i,O
19935,1672,agree,O
19936,1672,that,O
19937,1672,dining,O
19938,1672,at,O
19939,1672,casa,B
19940,1672,la,I
19941,1672,femme,I
19942,1672,is,O
19943,1672,like,O
19944,1672,no,O
19945,1672,other,O
19946,1672,dining,O
19947,1672,experience,O
19948,1673,but,O
19949,1673,not,O
19950,1673,in,O
19951,1673,a,O
19952,1673,good,O
19953,1673,way,O
19954,1674,i,O
19955,1674,am,O
19956,1674,actually,O
19957,1674,offended,O
19958,1674,to,O
19959,1674,have,O
19960,1674,spent,O
19961,1674,so,O
19962,1674,much,O
19963,1674,money,O
19964,1674,on,O
19965,1674,such,O
19966,1674,a,O
19967,1674,bad,O
19968,1674,experience,O
19969,1675,i,O
19970,1675,literally,O
19971,1675,just,O
19972,1675,got,O
19973,1675,back,O
19974,1675,home,O
19975,1675,after,O
19976,1675,visiting,O
19977,1675,casa,B
19978,1675,la,I
19979,1675,femme,I
19980,1675,and,O
19981,1675,was,O
19982,1675,so,O
19983,1675,offended,O
19984,1675,by,O
19985,1675,my,O
19986,1675,visit,O
19987,1675,felt,O
19988,1675,it,O
19989,1675,necessary,O
19990,1675,to,O
19991,1675,try,O
19992,1675,and,O
19993,1675,warn,O
19994,1675,other,O
19995,1675,diners,O
19996,1675,who,O
19997,1675,value,O
19998,1675,their,O
19999,1675,money,O
20000,1675,and,O
20001,1675,time,O
20002,1676,we,O
20003,1676,went,O
20004,1676,to,O
20005,1676,celebrate,O
20006,1676,two,O
20007,1676,birthdays,O
20008,1676,and,O
20009,1676,wanted,O
20010,1676,to,O
20011,1676,do,O
20012,1676,something,O
20013,1676,special,O
20014,1676,and,O
20015,1676,different,O
20016,1677,our,O
20017,1677,visit,O
20018,1677,their,O
20019,1677,to,O
20020,1677,say,O
20021,1677,the,O
20022,1677,least,O
20023,1677,was,O
20024,1677,an,O
20025,1677,unpleasant,O
20026,1677,and,O
20027,1677,costly,O
20028,1677,experience,O
20029,1678,and,O
20030,1678,even,O
20031,1678,more,O
20032,1678,so,O
20033,1678,unpleasant,O
20034,1678,because,O
20035,1678,it,O
20036,1678,was,O
20037,1678,so,O
20038,1678,costly,O
20039,1678,for,O
20040,1678,such,O
20041,1678,an,O
20042,1678,unpleasant,O
20043,1678,experience,O
20044,1679,we,O
20045,1679,did,O
20046,1679,arrive,O
20047,1679,late,O
20048,1679,for,O
20049,1679,our,O
20050,1679,reservation,O
20051,1679,so,O
20052,1679,i,B
20053,1679,can,O
20054,1679,not,O
20055,1679,complain,O
20056,1679,too,O
20057,1679,much,O
20058,1679,about,O
20059,1679,the,O
20060,1679,wait,B
20061,1679,for,O
20062,1679,a,B
20063,1679,table,O
20064,1680,although,O
20065,1680,we,O
20066,1680,were,O
20067,1680,told,O
20068,1680,1015,O
20069,1680,minutes,O
20070,1680,and,O
20071,1680,it,O
20072,1680,was,O
20073,1680,more,O
20074,1680,like,O
20075,1680,45,O
20076,1680,minutes,O
20077,1681,we,O
20078,1681,were,O
20079,1681,ushered,O
20080,1681,to,O
20081,1681,the,O
20082,1681,bar,O
20083,1681,to,O
20084,1681,wait,O
20085,1681,momentarily,O
20086,1681,and,O
20087,1681,upon,O
20088,1681,arrival,O
20089,1681,were,O
20090,1681,so,O
20091,1681,excited,O
20092,1682,the,O
20093,1682,place,I
20094,1682,is,O
20095,1682,beautiful,O
20096,1683,the,O
20097,1683,hostess,I
20098,1683,was,O
20099,1683,very,O
20100,1683,pleasant,O
20101,1684,however,O
20102,1684,our,O
20103,1684,14,O
20104,1684,drinks,B
20105,1684,were,O
20106,1684,were,O
20107,1684,horrible,O
20108,1685,once,O
20109,1685,we,O
20110,1685,finally,O
20111,1685,got,O
20112,1685,a,O
20113,1685,table,O
20114,1685,despite,O
20115,1685,indicating,O
20116,1685,we,O
20117,1685,wanted,O
20118,1685,an,O
20119,1685,alla,O
20120,1685,carte,O
20121,1685,menu,O
20122,1685,we,O
20123,1685,were,O
20124,1685,pushed,O
20125,1685,into,O
20126,1685,a,O
20127,1685,table,O
20128,1685,that,O
20129,1685,was,O
20130,1685,only,O
20131,1685,price,O
20132,1685,fixed,O
20133,1686,since,O
20134,1686,we,O
20135,1686,were,O
20136,1686,already,O
20137,1686,waiting,O
20138,1686,so,O
20139,1686,long,O
20140,1686,we,O
20141,1686,felt,O
20142,1686,we,O
20143,1686,had,O
20144,1686,no,O
20145,1686,other,O
20146,1686,choice,O
20147,1686,but,O
20148,1686,to,O
20149,1686,accept,O
20150,1686,it,O
20151,1687,our,O
20152,1687,experience,O
20153,1687,did,O
20154,1687,not,O
20155,1687,ever,O
20156,1687,get,O
20157,1687,any,O
20158,1687,better,O
20159,1688,for,O
20160,1688,each,O
20161,1688,course,O
20162,1688,we,O
20163,1688,waited,O
20164,1688,over,O
20165,1688,12,O
20166,1688,hour,O
20167,1688,to,O
20168,1688,45,O
20169,1688,minutes,O
20170,1688,and,O
20171,1688,were,O
20172,1688,never,O
20173,1688,offered,O
20174,1688,a,O
20175,1688,drink,O
20176,1689,we,O
20177,1689,also,O
20178,1689,asked,O
20179,1689,for,O
20180,1689,hooka,O
20181,1689,six,O
20182,1689,times,O
20183,1689,and,O
20184,1689,the,O
20185,1689,waiter,B
20186,1689,kept,O
20187,1689,telling,O
20188,1689,us,O
20189,1689,one,O
20190,1689,minute,O
20191,1689,and,O
20192,1689,never,O
20193,1689,returning,O
20194,1689,with,O
20195,1689,the,O
20196,1689,hooka,O
20197,1690,after,O
20198,1690,the,O
20199,1690,4th,O
20200,1690,time,O
20201,1690,i,B
20202,1690,asked,O
20203,1690,again,O
20204,1690,and,O
20205,1690,the,O
20206,1690,waiter,B
20207,1690,than,O
20208,1690,said,O
20209,1690,after,O
20210,1690,our,O
20211,1690,dinner,O
20212,1691,we,O
20213,1691,asked,O
20214,1691,for,O
20215,1691,beverages,O
20216,1691,and,O
20217,1691,never,O
20218,1691,received,O
20219,1691,them,O
20220,1692,we,O
20221,1692,asked,O
20222,1692,for,O
20223,1692,sides,O
20224,1692,which,O
20225,1692,the,O
20226,1692,waiter,B
20227,1692,than,O
20228,1692,admitted,O
20229,1692,that,O
20230,1692,he,O
20231,1692,forgot,O
20232,1692,to,O
20233,1692,put,O
20234,1692,in,O
20235,1692,that,O
20236,1692,part,O
20237,1692,of,O
20238,1692,our,O
20239,1692,order,O
20240,1693,my,O
20241,1693,chicken,I
20242,1693,was,O
20243,1693,inedible,O
20244,1693,as,O
20245,1693,there,O
20246,1693,were,O
20247,1693,so,O
20248,1693,many,O
20249,1693,fatty,O
20250,1693,lumps,O
20251,1693,which,O
20252,1693,i,B
20253,1693,had,O
20254,1693,to,O
20255,1693,keep,O
20256,1693,spitting,O
20257,1693,out,O
20258,1693,into,O
20259,1693,my,O
20260,1693,napkin,O
20261,1694,i,B
20262,1694,would,O
20263,1694,not,O
20264,1694,expect,O
20265,1694,this,O
20266,1694,for,O
20267,1694,a,O
20268,1694,55,O
20269,1694,dinner,B
20270,1695,by,O
20271,1695,the,O
20272,1695,time,O
20273,1695,we,O
20274,1695,finished,O
20275,1695,our,O
20276,1695,dinner,O
20277,1695,we,O
20278,1695,still,O
20279,1695,had,O
20280,1695,not,O
20281,1695,received,O
20282,1695,one,O
20283,1695,beverage,O
20284,1695,nor,O
20285,1695,hooka,O
20286,1696,what,O
20287,1696,we,O
20288,1696,did,O
20289,1696,do,O
20290,1696,was,O
20291,1696,waste,O
20292,1696,3,O
20293,1696,hours,O
20294,1696,being,O
20295,1696,trapped,O
20296,1696,in,O
20297,1696,a,O
20298,1696,table,O
20299,1696,waiting,O
20300,1696,and,O
20301,1696,waiting,O
20302,1696,for,O
20303,1696,food,O
20304,1696,and,O
20305,1696,drinks,O
20306,1696,and,O
20307,1696,hooka,O
20308,1696,some,O
20309,1696,of,O
20310,1696,which,O
20311,1696,we,O
20312,1696,never,O
20313,1696,received,O
20314,1697,the,O
20315,1697,only,O
20316,1697,beverage,O
20317,1697,we,O
20318,1697,did,O
20319,1697,receive,O
20320,1697,was,O
20321,1697,water,O
20322,1697,in,O
20323,1697,dirty,O
20324,1697,glasses,O
20325,1698,to,O
20326,1698,top,O
20327,1698,it,O
20328,1698,all,O
20329,1698,off,O
20330,1698,the,O
20331,1698,main,O
20332,1698,reason,O
20333,1698,we,O
20334,1698,came,O
20335,1698,to,O
20336,1698,your,O
20337,1698,restaurant,O
20338,1698,was,O
20339,1698,for,O
20340,1698,the,O
20341,1698,belly,O
20342,1698,dancers,O
20343,1698,and,O
20344,1698,missed,O
20345,1698,the,O
20346,1698,first,O
20347,1698,show,O
20348,1698,as,O
20349,1698,we,O
20350,1698,were,O
20351,1698,not,O
20352,1698,seated,O
20353,1698,yet,O
20354,1698,and,O
20355,1698,the,O
20356,1698,2nd,O
20357,1698,belly,O
20358,1698,dancer,O
20359,1698,only,O
20360,1698,danced,O
20361,1698,at,O
20362,1698,two,O
20363,1698,tables,O
20364,1698,in,O
20365,1698,the,O
20366,1698,back,O
20367,1698,of,O
20368,1698,the,O
20369,1698,restaurant,O
20370,1698,and,O
20371,1698,never,O
20372,1698,made,O
20373,1698,it,O
20374,1698,around,O
20375,1698,to,O
20376,1698,the,O
20377,1698,other,O
20378,1698,half,O
20379,1698,of,O
20380,1698,the,O
20381,1698,restaurant,O
20382,1699,by,O
20383,1699,the,O
20384,1699,time,O
20385,1699,we,O
20386,1699,left,O
20387,1699,our,O
20388,1699,wallets,O
20389,1699,were,O
20390,1699,empy,O
20391,1699,and,O
20392,1699,so,O
20393,1699,were,O
20394,1699,our,O
20395,1699,stomachs,O
20396,1699,and,O
20397,1699,we,O
20398,1699,missed,O
20399,1699,the,O
20400,1699,show,O
20401,1699,we,O
20402,1699,were,O
20403,1699,supposed,O
20404,1699,to,O
20405,1699,see,O
20406,1699,following,O
20407,1699,our,O
20408,1699,dinner,O
20409,1699,which,O
20410,1699,would,O
20411,1699,have,O
20412,1699,been,O
20413,1699,acceptable,O
20414,1699,if,O
20415,1699,we,O
20416,1699,got,O
20417,1699,to,O
20418,1699,enjoy,O
20419,1699,the,O
20420,1699,experience,O
20421,1699,of,O
20422,1699,good,O
20423,1699,food,B
20424,1699,and,O
20425,1699,belly,O
20426,1699,dancers,O
20427,1700,if,O
20428,1700,it,O
20429,1700,seemed,O
20430,1700,possible,O
20431,1700,to,O
20432,1700,do,O
20433,1700,so,O
20434,1700,while,O
20435,1700,there,O
20436,1700,i,O
20437,1700,would,O
20438,1700,have,O
20439,1700,fought,O
20440,1700,my,O
20441,1700,bill,O
20442,1700,since,O
20443,1700,my,O
20444,1700,dinner,O
20445,1700,portion,O
20446,1700,of,O
20447,1700,my,O
20448,1700,meal,B
20449,1700,was,O
20450,1700,inedible,O
20451,1701,i,O
20452,1701,have,O
20453,1701,never,O
20454,1701,left,O
20455,1701,a,B
20456,1701,restaurant,I
20457,1701,feeling,O
20458,1701,as,O
20459,1701,if,O
20460,1701,i,O
20461,1701,was,O
20462,1701,abused,O
20463,1701,and,O
20464,1701,wasted,O
20465,1701,my,O
20466,1701,hard,O
20467,1701,earned,O
20468,1701,money,O
20469,1702,my,O
20470,1702,husbands,O
20471,1702,birthday,O
20472,1702,and,O
20473,1702,my,O
20474,1702,sons,O
20475,1702,was,O
20476,1702,not,O
20477,1702,as,O
20478,1702,it,O
20479,1702,was,O
20480,1702,intended,O
20481,1702,and,O
20482,1702,we,O
20483,1702,drove,O
20484,1702,two,O
20485,1702,hours,O
20486,1702,to,O
20487,1702,spend,O
20488,1702,too,O
20489,1702,much,O
20490,1702,money,O
20491,1702,to,O
20492,1702,be,O
20493,1702,treated,O
20494,1702,terribly,O
20495,1703,i,O
20496,1703,wish,O
20497,1703,i,O
20498,1703,could,O
20499,1703,be,O
20500,1703,refunded,O
20501,1704,dont,O
20502,1704,go,O
20503,1704,with,O
20504,1704,a,O
20505,1704,larger,O
20506,1704,group,O
20507,1704,than,O
20508,1704,4,O
20509,1705,i,O
20510,1705,went,O
20511,1705,here,O
20512,1705,for,O
20513,1705,a,O
20514,1705,family,O
20515,1705,birthday,O
20516,1705,dinner,O
20517,1706,five,O
20518,1706,of,O
20519,1706,us,O
20520,1706,walked,O
20521,1706,in,O
20522,1706,at,O
20523,1706,approximately,O
20524,1706,620,O
20525,1706,on,O
20526,1706,a,O
20527,1706,thursday,O
20528,1706,evening,O
20529,1707,the,O
20530,1707,hostess,O
20531,1707,said,O
20532,1707,wow,O
20533,1707,thats,O
20534,1707,a,O
20535,1707,large,O
20536,1707,group,O
20537,1707,unless,O
20538,1707,you,O
20539,1707,arent,O
20540,1707,together,O
20541,1707,to,O
20542,1707,which,O
20543,1707,i,O
20544,1707,replied,O
20545,1707,no,O
20546,1707,we,O
20547,1707,are,O
20548,1707,and,O
20549,1707,there,O
20550,1707,will,O
20551,1707,be,O
20552,1707,one,O
20553,1707,more,O
20554,1707,so,O
20555,1707,a,O
20556,1707,table,O
20557,1707,for,O
20558,1707,six,O
20559,1707,please,O
20560,1708,at,O
20561,1708,first,O
20562,1708,we,O
20563,1708,were,O
20564,1708,a,O
20565,1708,little,O
20566,1708,taken,O
20567,1708,aback,O
20568,1708,as,O
20569,1708,this,O
20570,1708,seemed,O
20571,1708,to,O
20572,1708,present,O
20573,1708,a,O
20574,1708,problem,O
20575,1708,although,O
20576,1708,the,O
20577,1708,restaurant,O
20578,1708,looked,O
20579,1708,fairly,O
20580,1708,empty,O
20581,1708,but,O
20582,1708,they,O
20583,1708,hastily,O
20584,1708,put,O
20585,1708,the,O
20586,1708,table,O
20587,1708,together,O
20588,1708,for,O
20589,1708,us,O
20590,1709,the,O
20591,1709,menu,I
20592,1709,is,O
20593,1709,fairly,O
20594,1709,simple,O
20595,1709,without,O
20596,1709,much,O
20597,1709,descriptions,O
20598,1710,there,O
20599,1710,was,O
20600,1710,no,O
20601,1710,tap,O
20602,1710,beer,B
20603,1710,that,O
20604,1710,evening,O
20605,1710,which,O
20606,1710,was,O
20607,1710,a,O
20608,1710,disappointment,O
20609,1711,not,O
20610,1711,much,O
20611,1711,of,B
20612,1711,a,O
20613,1711,selection,B
20614,1711,of,O
20615,1711,bottled,B
20616,1711,beer,I
20617,1711,either,O
20618,1711,we,O
20619,1711,went,O
20620,1711,with,O
20621,1711,brahma,O
20622,1712,the,O
20623,1712,appetizers,O
20624,1712,we,O
20625,1712,ordered,O
20626,1712,were,O
20627,1712,served,O
20628,1712,quickly,O
20629,1712,an,B
20630,1712,order,O
20631,1712,of,O
20632,1712,fried,B
20633,1712,oysters,I
20634,1712,and,I
20635,1712,clams,I
20636,1712,were,O
20637,1712,delicious,O
20638,1712,but,O
20639,1712,a,B
20640,1712,tiny,O
20641,1712,portion,O
20642,1712,maybe,O
20643,1712,3,O
20644,1712,of,O
20645,1712,each,O
20646,1713,the,O
20647,1713,lobster,I
20648,1713,knuckles,I
20649,1713,special,O
20650,1713,of,O
20651,1713,the,O
20652,1713,day,O
20653,1713,were,O
20654,1713,ok,O
20655,1713,but,O
20656,1713,pretty,O
20657,1713,tasteless,O
20658,1714,i,B
20659,1714,believe,O
20660,1714,there,O
20661,1714,were,O
20662,1714,2,O
20663,1714,shrimp,B
20664,1714,in,O
20665,1714,the,O
20666,1714,salt,B
20667,1714,encrusted,I
20668,1714,shrimp,O
20669,1714,appetizer,B
20670,1715,after,O
20671,1715,we,O
20672,1715,ate,O
20673,1715,our,O
20674,1715,appetizers,O
20675,1715,which,O
20676,1715,took,O
20677,1715,all,O
20678,1715,of,O
20679,1715,8,O
20680,1715,minutes,O
20681,1715,we,O
20682,1715,ordered,O
20683,1715,another,O
20684,1715,round,O
20685,1715,of,O
20686,1715,brahmas,O
20687,1715,and,O
20688,1715,tried,O
20689,1715,to,O
20690,1715,stall,O
20691,1715,a,O
20692,1715,little,O
20693,1715,as,O
20694,1715,we,O
20695,1715,waited,O
20696,1715,for,O
20697,1715,our,O
20698,1715,sixth,O
20699,1715,dinner,O
20700,1715,member,O
20701,1716,the,O
20702,1716,waitress,O
20703,1716,appeared,O
20704,1716,and,O
20705,1716,asked,O
20706,1716,us,O
20707,1716,if,O
20708,1716,we,O
20709,1716,wanted,O
20710,1716,to,O
20711,1716,go,O
20712,1716,ahead,O
20713,1716,and,O
20714,1716,order,O
20715,1717,we,O
20716,1717,replied,O
20717,1717,that,O
20718,1717,we,O
20719,1717,would,O
20720,1717,like,O
20721,1717,to,O
20722,1717,wait,O
20723,1717,5,O
20724,1717,more,O
20725,1717,minutes,O
20726,1717,if,O
20727,1717,that,O
20728,1717,was,O
20729,1717,okay,O
20730,1718,she,O
20731,1718,replied,O
20732,1718,well,O
20733,1718,it,O
20734,1718,would,O
20735,1718,be,O
20736,1718,more,O
20737,1718,convenient,O
20738,1718,for,O
20739,1718,us,O
20740,1718,if,O
20741,1718,you,O
20742,1718,ordered,O
20743,1718,now,O
20744,1718,since,O
20745,1718,you,O
20746,1718,are,O
20747,1718,a,O
20748,1718,larger,O
20749,1718,party,O
20750,1718,and,O
20751,1718,it,O
20752,1718,might,O
20753,1718,get,O
20754,1718,crowded,O
20755,1719,we,O
20756,1719,called,O
20757,1719,the,O
20758,1719,other,O
20759,1719,person,O
20760,1719,who,O
20761,1719,was,O
20762,1719,very,O
20763,1719,close,O
20764,1719,by,O
20765,1719,and,O
20766,1719,she,O
20767,1719,told,O
20768,1719,us,O
20769,1719,to,O
20770,1719,order,O
20771,1719,for,O
20772,1719,her,O
20773,1719,so,O
20774,1719,we,O
20775,1719,did,O
20776,1720,the,O
20777,1720,food,O
20778,1720,arrived,O
20779,1720,in,O
20780,1720,about,O
20781,1720,15,O
20782,1720,minutes,O
20783,1721,i,B
20784,1721,had,O
20785,1721,the,O
20786,1721,thai,B
20787,1721,style,I
20788,1721,fried,I
20789,1721,sea,I
20790,1721,bass,I
20791,1721,which,O
20792,1721,was,O
20793,1721,very,O
20794,1721,good,O
20795,1722,everyone,O
20796,1722,seemed,O
20797,1722,generally,O
20798,1722,happy,O
20799,1722,with,O
20800,1722,their,O
20801,1722,food,B
20802,1722,except,O
20803,1722,my,O
20804,1722,brother,O
20805,1722,who,O
20806,1722,had,O
20807,1722,the,O
20808,1722,grilled,B
20809,1722,mahi,B
20810,1722,mahi,O
20811,1722,seemingly,O
20812,1722,drenched,O
20813,1722,in,O
20814,1722,grapfruit,O
20815,1722,juice,O
20816,1723,i,O
20817,1723,heard,O
20818,1723,the,O
20819,1723,lobster,B
20820,1723,roll,I
20821,1723,was,O
20822,1723,excellent,O
20823,1724,they,O
20824,1724,seemed,O
20825,1724,to,O
20826,1724,continue,O
20827,1724,to,O
20828,1724,rush,O
20829,1724,us,O
20830,1724,along,O
20831,1724,taking,O
20832,1724,plates,O
20833,1724,without,O
20834,1724,asking,O
20835,1724,if,O
20836,1724,we,O
20837,1724,were,O
20838,1724,done,O
20839,1724,my,O
20840,1724,sister,O
20841,1724,still,O
20842,1724,had,O
20843,1724,her,O
20844,1724,fork,O
20845,1724,in,O
20846,1724,hand,O
20847,1725,all,O
20848,1725,in,O
20849,1725,all,O
20850,1725,the,O
20851,1725,food,B
20852,1725,was,O
20853,1725,good,O
20854,1725,a,O
20855,1725,little,O
20856,1725,on,O
20857,1725,the,O
20858,1725,expensive,O
20859,1725,side,O
20860,1725,but,O
20861,1725,fresh,O
20862,1726,service,B
20863,1726,not,O
20864,1726,the,O
20865,1726,friendliest,O
20866,1726,to,O
20867,1726,our,O
20868,1726,large,O
20869,1726,party,O
20870,1727,probably,O
20871,1727,would,O
20872,1727,not,O
20873,1727,go,O
20874,1727,back,O
20875,1727,here,O
20876,1728,great,O
20877,1728,indian,I
20878,1728,food,I
20879,1729,i,O
20880,1729,lived,O
20881,1729,on,O
20882,1729,50th,O
20883,1729,st,O
20884,1729,and,O
20885,1729,wanted,O
20886,1729,indian,O
20887,1729,one,O
20888,1729,day,O
20889,1729,so,O
20890,1729,decided,O
20891,1729,to,O
20892,1729,check,O
20893,1729,this,O
20894,1729,place,O
20895,1729,out,O
20896,1730,food,B
20897,1730,was,O
20898,1730,amazing,O
20899,1730,i,O
20900,1730,love,O
20901,1730,indian,O
20902,1730,food,O
20903,1730,and,O
20904,1730,eat,O
20905,1730,it,O
20906,1730,quite,O
20907,1730,regularly,O
20908,1730,but,O
20909,1730,i,O
20910,1730,can,O
20911,1730,say,O
20912,1730,this,O
20913,1730,is,O
20914,1730,one,O
20915,1730,of,O
20916,1730,the,O
20917,1730,best,O
20918,1730,ive,O
20919,1730,had,O
20920,1731,very,O
20921,1731,normal,O
20922,1731,indian,B
20923,1731,food,I
20924,1731,but,O
20925,1731,done,O
20926,1731,really,O
20927,1731,well,O
20928,1732,i,B
20929,1732,have,O
20930,1732,it,O
20931,1732,a,B
20932,1732,4,O
20933,1732,instead,O
20934,1732,of,O
20935,1732,5,O
20936,1732,because,O
20937,1732,of,O
20938,1732,the,O
20939,1732,price,O
20940,1732,just,O
20941,1732,chicken,B
20942,1732,tikka,I
20943,1732,masala,I
20944,1732,no,O
20945,1732,bread,O
20946,1732,of,O
20947,1732,rice,O
20948,1732,is,O
20949,1732,25,O
20950,1732,which,O
20951,1732,i,O
20952,1732,would,O
20953,1732,expect,O
20954,1732,at,O
20955,1732,a,O
20956,1732,upscale,O
20957,1732,indian,O
20958,1732,restaurant,O
20959,1732,but,O
20960,1732,this,O
20961,1732,place,B
20962,1732,doesnt,O
20963,1732,have,O
20964,1732,an,O
20965,1732,upscale,O
20966,1732,feel,B
20967,1733,also,O
20968,1733,waiters,I
20969,1733,try,O
20970,1733,to,O
20971,1733,push,O
20972,1733,more,O
20973,1733,food,O
20974,1733,on,O
20975,1733,you,O
20976,1733,like,O
20977,1733,suggest,O
20978,1733,things,O
